所属区,成交均价,用途,序号,可售面积,日期,可售套数,成交套数,成交面积
深汕,0,办公楼,261199,54013.67,2024-01-06,400,0,0
盐田,0,办公楼,261200,6513.79,2024-01-06,67,0,0
福田,0,其他,261201,87808.73,2024-01-06,562,0,0
宝安,0,其他,261157,234686.23,2024-01-06,2216,0,0
全市,0,办公楼,261158,1168358.35,2024-01-06,9427,0,0
光明,0,其他,261159,14189.71,2024-01-06,323,0,0
龙岗,0,其他,261160,303225.57,2024-01-06,808,0,0
龙华,0,其他,261161,195539.57,2024-01-06,1195,0,0
罗湖,0,其他,261162,117627.32,2024-01-06,196,0,0
南山,0,其他,261163,247398.31,2024-01-06,2238,0,0
深汕,0,其他,261164,11177.5,2024-01-06,238,0,0
盐田,0,其他,261165,12929.95,2024-01-06,51,0,0
全市,0,其他,261166,1224582.89,2024-01-06,7827,0,0
宝安,33546.06,商业,261167,399797.44,2024-01-06,5711,4,180.94
大鹏,0,商业,261168,30845.74,2024-01-06,510,0,0
福田,0,商业,261169,75846.61,2024-01-06,465,0,0
光明,0,商业,261170,144746.3,2024-01-06,2327,0,0
龙岗,15061.45,商业,261171,243617.59,2024-01-06,3983,7,585.27
龙华,0,商业,261172,172040.1,2024-01-06,3966,0,0
罗湖,0,商业,261173,58791.33,2024-01-06,760,0,0
南山,115000.46,商业,261174,345529.16,2024-01-06,4151,4,1850.68
坪山,0,商业,261175,41475.56,2024-01-06,499,0,0
深汕,0,商业,261176,98514.01,2024-01-06,1476,0,0
盐田,0,商业,261177,3879.28,2024-01-06,64,0,0
全市,87016.99,商业,261178,1615083.12,2024-01-06,23912,15,2616.89
宝安,63464.11,住宅,261179,770126.92,2024-01-06,7940,18,1751.27
大鹏,33202.88,住宅,261180,102289.7,2024-01-06,934,1,96.67
福田,102684.47,住宅,261181,154363.24,2024-01-06,1041,4,670.45
光明,41101.38,住宅,261182,817494.7,2024-01-06,8479,15,1408.32
龙岗,39141.86,住宅,261183,1047529.61,2024-01-06,11233,15,1404.51
龙华,62017.73,住宅,261184,986592.29,2024-01-06,9782,17,1615.6
罗湖,60461.11,住宅,261185,64475.62,2024-01-06,454,4,457.36
南山,83389.59,住宅,261186,250854.36,2024-01-06,1978,1,129.53
坪山,29790.8,住宅,261187,522305.66,2024-01-06,5747,1,83.07
深汕,12178.95,住宅,261188,369949.42,2024-01-06,3188,2,264.14
盐田,0,住宅,261189,72715.4,2024-01-06,738,0,0
全市,55881.52,住宅,261190,5158696.92,2024-01-06,51514,78,7880.92
宝安,0,办公楼,261191,223484.98,2024-01-06,1577,0,0
福田,0,办公楼,261192,68126.63,2024-01-06,517,0,0
光明,0,办公楼,261193,40548.33,2024-01-06,541,0,0
龙岗,0,办公楼,261194,186636.21,2024-01-06,2541,0,0
龙华,0,办公楼,261195,51522.67,2024-01-06,265,0,0
罗湖,0,办公楼,261196,150304.85,2024-01-06,1294,0,0
南山,0,办公楼,261197,382575.89,2024-01-06,2108,0,0
坪山,0,办公楼,261198,4631.33,2024-01-06,117,0,0
盐田,0,商业,261098,3879.28,2024-01-05,64,0,0
全市,24070.68,商业,261099,1615660.6,2024-01-05,23922,15,620.93
宝安,67827.48,住宅,261100,771454.34,2024-01-05,7954,16,1632.86
大鹏,0,住宅,261101,102474.5,2024-01-05,936,0,0
福田,123309.77,住宅,261102,154529.49,2024-01-05,1043,3,263.99
光明,40701.22,住宅,261103,817925.58,2024-01-05,8483,4,352.52
龙岗,38395.09,住宅,261104,1048137.91,2024-01-05,11240,20,1964.06
龙华,60454.65,住宅,261105,987384.92,2024-01-05,9790,18,1834.55
罗湖,0,住宅,261106,64568.12,2024-01-05,455,0,0
南山,91161.56,住宅,261107,252452.61,2024-01-05,1996,4,445.55
坪山,33250.05,住宅,261108,522687.27,2024-01-05,5752,2,220.37
深汕,11487.96,住宅,261109,370213.56,2024-01-05,3190,1,127.86
盐田,49782.7,住宅,261110,72715.4,2024-01-05,738,2,177.33
全市,57302.56,住宅,261111,5164543.7,2024-01-05,51577,70,7019.09
宝安,0,办公楼,261112,223484.98,2024-01-05,1577,0,0
福田,38267.9,办公楼,261113,68126.63,2024-01-05,517,2,299.29
光明,0,办公楼,261114,40548.33,2024-01-05,541,0,0
龙岗,0,办公楼,261115,186636.21,2024-01-05,2541,0,0
龙华,0,办公楼,261116,51522.67,2024-01-05,265,0,0
罗湖,0,办公楼,261117,150304.85,2024-01-05,1294,0,0
南山,67490.55,办公楼,261118,382624.84,2024-01-05,2109,3,142.56
坪山,0,办公楼,261119,4631.33,2024-01-05,117,0,0
深汕,0,办公楼,261120,54013.67,2024-01-05,400,0,0
盐田,0,办公楼,261121,6513.79,2024-01-05,67,0,0
福田,0,其他,261122,87808.73,2024-01-05,562,0,0
宝安,28761.27,其他,261078,234686.23,2024-01-05,2216,13,15528.77
全市,47696.4,办公楼,261079,1168407.3,2024-01-05,9428,5,441.85
光明,0,其他,261080,14189.71,2024-01-05,323,0,0
龙岗,26802.19,其他,261081,303225.57,2024-01-05,808,1,87.72
龙华,0,其他,261082,195539.57,2024-01-05,1195,0,0
罗湖,0,其他,261083,117627.32,2024-01-05,196,0,0
南山,0,其他,261084,247398.31,2024-01-05,2238,0,0
深汕,0,其他,261085,11177.5,2024-01-05,238,0,0
盐田,0,其他,261086,12929.95,2024-01-05,51,0,0
全市,28750.27,其他,261087,1224582.89,2024-01-05,7827,14,15616.49
宝安,0,商业,261088,399797.44,2024-01-05,5711,0,0
大鹏,0,商业,261089,30845.74,2024-01-05,510,0,0
福田,0,商业,261090,75846.61,2024-01-05,465,0,0
光明,0,商业,261091,144823.43,2024-01-05,2328,0,0
龙岗,17501.98,商业,261092,243747.22,2024-01-05,3986,9,386.62
龙华,26919.89,商业,261093,172221.15,2024-01-05,3971,5,169.09
罗湖,55622.55,商业,261094,58791.33,2024-01-05,760,1,65.22
南山,0,商业,261095,345666.95,2024-01-05,4151,0,0
坪山,0,商业,261096,41527.44,2024-01-05,500,0,0
深汕,0,商业,261097,98514.01,2024-01-05,1476,0,0
龙华,0,办公楼,261035,51522.67,2024-01-04,265,0,0
罗湖,0,办公楼,261036,150304.85,2024-01-04,1294,0,0
南山,74426.3,办公楼,261037,382624.84,2024-01-04,2109,1,48.37
坪山,0,办公楼,261038,4631.33,2024-01-04,117,0,0
深汕,0,办公楼,261039,54013.67,2024-01-04,400,0,0
盐田,0,办公楼,261040,6513.79,2024-01-04,67,0,0
福田,0,其他,261041,87808.73,2024-01-04,562,0,0
宝安,26706.91,其他,260997,234686.23,2024-01-04,2216,3,2943.51
全市,74426.3,办公楼,260998,1168536.12,2024-01-04,9429,1,48.37
光明,0,其他,260999,14189.71,2024-01-04,323,0,0
龙岗,0,其他,261000,303313.29,2024-01-04,809,0,0
龙华,0,其他,261001,195539.57,2024-01-04,1195,0,0
罗湖,0,其他,261002,117627.32,2024-01-04,196,0,0
南山,68746.15,其他,261003,268200.23,2024-01-04,2250,2,159.75
深汕,0,其他,261004,11177.5,2024-01-04,238,0,0
盐田,0,其他,261005,12929.95,2024-01-04,51,0,0
全市,28871.01,其他,261006,1245472.53,2024-01-04,7840,5,3103.26
宝安,25820.23,商业,261007,400026.75,2024-01-04,5716,2,88.33
大鹏,0,商业,261008,30845.74,2024-01-04,510,0,0
福田,0,商业,261009,75846.61,2024-01-04,465,0,0
光明,51706.5,商业,261010,144904.35,2024-01-04,2330,2,129.83
龙岗,23495.16,商业,261011,243768.84,2024-01-04,3986,2,117.3
龙华,0,商业,261012,172221.15,2024-01-04,3971,0,0
罗湖,0,商业,261013,58856.55,2024-01-04,761,0,0
南山,62309.66,商业,261014,345666.95,2024-01-04,4151,2,91.84
坪山,29557.63,商业,261015,41527.44,2024-01-04,500,1,91.38
深汕,0,商业,261016,98514.01,2024-01-04,1476,0,0
盐田,0,商业,261017,3879.28,2024-01-04,64,0,0
全市,38893.41,商业,261018,1616057.67,2024-01-04,23930,9,518.68
宝安,73631.99,住宅,261019,773039.96,2024-01-04,7968,13,1375.36
大鹏,0,住宅,261020,102474.5,2024-01-04,936,0,0
福田,106280.51,住宅,261021,154771.46,2024-01-04,1045,2,248.38
光明,42511.83,住宅,261022,819906.18,2024-01-04,8503,6,610.85
龙岗,38271.62,住宅,261023,1049679.68,2024-01-04,11254,9,872.18
龙华,60062.75,住宅,261024,989265.14,2024-01-04,9808,12,1254.82
罗湖,55746.32,住宅,261025,64660.55,2024-01-04,456,4,422.52
南山,90440.04,住宅,261026,253401.32,2024-01-04,2006,1,123.92
坪山,36803.21,住宅,261027,523505.83,2024-01-04,5761,2,217.51
深汕,12799.13,住宅,261028,370341.42,2024-01-04,3191,3,330.58
盐田,51516.67,住宅,261029,72715.4,2024-01-04,738,2,156.35
全市,56559.16,住宅,261030,5173761.44,2024-01-04,51666,54,5612.47
宝安,0,办公楼,261031,223613.8,2024-01-04,1578,0,0
福田,0,办公楼,261032,68126.63,2024-01-04,517,0,0
光明,0,办公楼,261033,40548.33,2024-01-04,541,0,0
龙岗,0,办公楼,261034,186636.21,2024-01-04,2541,0,0
宝安,0,其他,260897,234725.73,2024-01-03,2217,0,0
全市,52038.65,办公楼,260898,1168640.79,2024-01-03,9431,1,214.02
光明,0,其他,260899,14189.71,2024-01-03,323,0,0
龙岗,0,其他,260900,303313.29,2024-01-03,809,0,0
龙华,0,其他,260901,258636.07,2024-01-03,1718,0,0
罗湖,0,其他,260902,117627.32,2024-01-03,196,0,0
南山,0,其他,260903,268200.23,2024-01-03,2250,0,0
深汕,0,其他,260904,11177.5,2024-01-03,238,0,0
盐田,0,其他,260905,12929.95,2024-01-03,51,0,0
全市,0,其他,260906,1308686.68,2024-01-03,8365,0,0
宝安,23719.72,商业,260907,400079.59,2024-01-03,5717,4,141.61
大鹏,0,商业,260908,30845.74,2024-01-03,510,0,0
福田,86938.92,商业,260909,75846.61,2024-01-03,465,1,217.12
光明,39530,商业,260910,144859.79,2024-01-03,2329,1,47.74
龙岗,0,商业,260911,260463.8,2024-01-03,4252,0,0
龙华,30233.84,商业,260912,176208.89,2024-01-03,4040,1,38.36
罗湖,0,商业,260913,58856.55,2024-01-03,761,0,0
南山,0,商业,260914,348263.03,2024-01-03,4160,0,0
坪山,0,商业,260915,41527.44,2024-01-03,500,0,0
深汕,0,商业,260916,98514.01,2024-01-03,1476,0,0
盐田,40605.26,商业,260917,3879.28,2024-01-03,64,7,330.33
全市,49918.98,商业,260918,1639344.73,2024-01-03,24274,14,775.16
宝安,69126.18,住宅,260919,774512.11,2024-01-03,7978,17,1880.19
大鹏,19091.43,住宅,260920,102563.92,2024-01-03,937,2,177.9
福田,0,住宅,260921,155204.88,2024-01-03,1047,0,0
光明,42028.75,住宅,260922,804627.63,2024-01-03,8354,5,471.3
龙岗,33923.27,住宅,260923,1049130.13,2024-01-03,11248,5,459.54
龙华,68759.92,住宅,260924,989445.35,2024-01-03,9810,3,306.72
罗湖,0,住宅,260925,65352.62,2024-01-03,461,0,0
南山,0,住宅,260926,254037.56,2024-01-03,2013,0,0
坪山,33662.88,住宅,260927,523800.32,2024-01-03,5764,3,314.95
深汕,28085.89,住宅,260928,370388.22,2024-01-03,3191,2,276.64
盐田,0,住宅,260929,72651.9,2024-01-03,737,0,0
全市,53566.49,住宅,260930,5161714.64,2024-01-03,51540,37,3887.24
宝安,0,办公楼,260931,223613.8,2024-01-03,1578,0,0
福田,0,办公楼,260932,68126.63,2024-01-03,517,0,0
光明,0,办公楼,260933,40548.33,2024-01-03,541,0,0
龙岗,0,办公楼,260934,186674.17,2024-01-03,2542,0,0
福田,0,其他,260941,87886.88,2024-01-03,563,0,0
盐田,0,办公楼,260940,6513.79,2024-01-03,67,0,0
深汕,0,办公楼,260939,54013.67,2024-01-03,400,0,0
坪山,0,办公楼,260938,4631.33,2024-01-03,117,0,0
南山,52038.65,办公楼,260937,382691.55,2024-01-03,2110,1,214.02
罗湖,0,办公楼,260936,150304.85,2024-01-03,1294,0,0
龙华,0,办公楼,260935,51522.67,2024-01-03,265,0,0
南山,73349.14,商业,260832,348469.06,2024-01-02,4163,4,497.8
罗湖,30077.19,商业,260831,58919.96,2024-01-02,762,1,160.38
龙华,0,商业,260830,176263.71,2024-01-02,4042,0,0
龙岗,18478.69,商业,260829,260463.8,2024-01-02,4252,2,66.59
光明,0,商业,260828,144981.36,2024-01-02,2331,0,0
福田,0,商业,260827,76063.73,2024-01-02,466,0,0
大鹏,0,商业,260826,30845.74,2024-01-02,510,0,0
宝安,0,商业,260825,400115.08,2024-01-02,5718,0,0
全市,58975.07,其他,260824,1308691.28,2024-01-02,8366,2,108.27
福田,47689.45,其他,260859,87886.88,2024-01-02,563,1,49.76
盐田,0,办公楼,260858,6513.79,2024-01-02,67,0,0
深汕,0,办公楼,260857,54013.67,2024-01-02,400,0,0
坪山,0,办公楼,260856,4631.33,2024-01-02,117,0,0
南山,250000,办公楼,260855,382691.55,2024-01-02,2110,2,436.33
罗湖,0,办公楼,260854,150304.85,2024-01-02,1294,0,0
龙华,0,办公楼,260853,51522.67,2024-01-02,265,0,0
龙岗,24417.54,办公楼,260852,186674.17,2024-01-02,2542,6,904.6
光明,0,办公楼,260851,40548.33,2024-01-02,541,0,0
福田,52641,办公楼,260850,68126.63,2024-01-02,517,1,25.51
宝安,0,办公楼,260849,223722.85,2024-01-02,1579,0,0
全市,45764.59,住宅,260848,5167604.46,2024-01-02,51597,25,2622.33
盐田,0,住宅,260847,72740.14,2024-01-02,738,0,0
深汕,12316.45,住宅,260846,371281.4,2024-01-02,3199,5,656.98
坪山,34892.12,住宅,260845,524095.51,2024-01-02,5767,2,168.76
南山,0,住宅,260844,254397.41,2024-01-02,2017,0,0
罗湖,0,住宅,260843,66164.97,2024-01-02,467,0,0
龙华,0,住宅,260842,990852.84,2024-01-02,9825,0,0
龙岗,40668.38,住宅,260841,1049844.05,2024-01-02,11255,8,751.78
光明,39997.37,住宅,260840,805005.67,2024-01-02,8358,2,200.94
福田,93554.91,住宅,260839,155379.01,2024-01-02,1048,4,462.69
大鹏,0,住宅,260838,102563.92,2024-01-02,937,0,0
宝安,63309.07,住宅,260837,775279.54,2024-01-02,7986,4,381.18
全市,58732.39,商业,260836,1640043.17,2024-01-02,24284,7,724.77
盐田,0,商业,260835,3879.28,2024-01-02,64,0,0
深汕,0,商业,260834,98514.01,2024-01-02,1476,0,0
坪山,0,商业,260833,41527.44,2024-01-02,500,0,0
盐田,0,其他,260823,12929.95,2024-01-02,51,0,0
深汕,0,其他,260822,11177.5,2024-01-02,238,0,0
南山,68572.96,其他,260821,268258.74,2024-01-02,2251,1,58.51
罗湖,0,其他,260820,117627.32,2024-01-02,196,0,0
龙华,0,其他,260819,258582.16,2024-01-02,1718,0,0
龙岗,0,其他,260818,303313.29,2024-01-02,809,0,0
光明,0,其他,260817,14189.71,2024-01-02,323,0,0
全市,96977.17,办公楼,260816,1168749.84,2024-01-02,9432,9,1366.44
宝安,0,其他,260815,234725.73,2024-01-02,2217,0,0
福田,0,商业,260749,76063.73,2024-01-01,466,0,0
大鹏,0,商业,260748,30845.74,2024-01-01,510,0,0
宝安,0,商业,260747,400221.2,2024-01-01,5721,0,0
全市,69095.53,其他,260746,1306269.72,2024-01-01,8365,2,158.78
盐田,0,其他,260745,12929.95,2024-01-01,51,0,0
深汕,0,其他,260744,11177.5,2024-01-01,238,0,0
南山,69095.53,其他,260743,268200.23,2024-01-01,2250,2,158.78
罗湖,0,其他,260742,117627.32,2024-01-01,196,0,0
龙华,0,其他,260741,258582.16,2024-01-01,1718,0,0
龙岗,0,其他,260740,299518.29,2024-01-01,808,0,0
光明,0,其他,260739,14189.71,2024-01-01,323,0,0
龙岗,0,办公楼,260774,186674.17,2024-01-01,2542,0,0
光明,0,办公楼,260773,40548.33,2024-01-01,541,0,0
福田,0,办公楼,260772,68126.63,2024-01-01,517,0,0
宝安,0,办公楼,260771,223722.85,2024-01-01,1579,0,0
全市,56394.89,住宅,260770,5175751.22,2024-01-01,51664,31,3375.49
盐田,0,住宅,260769,72740.14,2024-01-01,738,0,0
深汕,11387.53,住宅,260768,371849.35,2024-01-01,3203,1,127.55
坪山,34010.16,住宅,260767,524146.52,2024-01-01,5767,2,188.26
南山,0,住宅,260766,254882.77,2024-01-01,2022,0,0
罗湖,49446.54,住宅,260765,66265.51,2024-01-01,468,1,92.5
龙华,66672.51,住宅,260764,995048.06,2024-01-01,9867,8,869.72
龙岗,42792.05,住宅,260763,1050595.3,2024-01-01,11261,6,685.47
光明,42442.11,住宅,260762,804616.55,2024-01-01,8354,5,550.45
福田,92796.33,住宅,260761,155629.43,2024-01-01,1050,3,350.33
大鹏,0,住宅,260760,102563.92,2024-01-01,937,0,0
宝安,67957.75,住宅,260759,777413.67,2024-01-01,7997,5,511.21
全市,23077.17,商业,260758,1640232.71,2024-01-01,24288,3,143.38
盐田,0,商业,260757,3879.28,2024-01-01,64,0,0
深汕,0,商业,260756,98514.01,2024-01-01,1476,0,0
坪山,0,商业,260755,41527.44,2024-01-01,500,0,0
南山,0,商业,260754,348469.06,2024-01-01,4163,0,0
罗湖,0,商业,260753,58919.96,2024-01-01,762,0,0
龙华,0,商业,260752,176263.71,2024-01-01,4042,0,0
龙岗,23077.17,商业,260751,260594.96,2024-01-01,4254,3,143.38
光明,0,商业,260750,144933.62,2024-01-01,2330,0,0
全市,0,办公楼,260738,1168749.84,2024-01-01,9432,0,0
宝安,0,其他,260737,236157.68,2024-01-01,2218,0,0
龙华,0,办公楼,260775,51522.67,2024-01-01,265,0,0
罗湖,0,办公楼,260776,150304.85,2024-01-01,1294,0,0
南山,0,办公楼,260777,382691.55,2024-01-01,2110,0,0
坪山,0,办公楼,260778,4631.33,2024-01-01,117,0,0
深汕,0,办公楼,260779,54013.67,2024-01-01,400,0,0
盐田,0,办公楼,260780,6513.79,2024-01-01,67,0,0
福田,0,其他,260781,87886.88,2024-01-01,563,0,0
深汕,0,商业,260687,98514.01,2023-12-31,1476,0,0
盐田,0,商业,260688,3879.28,2023-12-31,64,0,0
全市,20016.14,商业,260689,1640492.24,2023-12-31,24290,5,205.8
宝安,74802.74,住宅,260690,777804.97,2023-12-31,8001,16,1924.12
大鹏,35802,住宅,260691,102474.97,2023-12-31,936,1,96.67
福田,95013.33,住宅,260692,155445.6,2023-12-31,1049,3,279.95
光明,40235.15,住宅,260693,804484.44,2023-12-31,8352,11,1035.89
龙岗,36713.29,住宅,260694,1051470.61,2023-12-31,11270,8,766.73
龙华,64894.42,住宅,260695,995926.81,2023-12-31,9876,22,2362.55
罗湖,52549.57,住宅,260696,66590.1,2023-12-31,471,1,77.3
南山,62214.28,住宅,260697,255475.74,2023-12-31,2030,2,161.74
坪山,33405.36,住宅,260698,524290.86,2023-12-31,5769,3,275.47
